rv	tajimas_d	bgc_related	gene_length	length_cat
Rv2488c	-1.67933061023	False	3414	all
Rv2604c	-1.41840202708	True	597	middle_50_percentile
Rv2604c	-1.41840202708	True	597	all
Rv1990c	-1.02409511272	False	342	all
Rv2161c	-1.48165899797	False	867	middle_50_percentile
Rv2161c	-1.48165899797	False	867	all
Rv0488	-0.76132485907	False	606	middle_50_percentile
Rv0488	-0.76132485907	False	606	all
Rv3483c	-1.41836321254	False	663	middle_50_percentile
Rv3483c	-1.41836321254	False	663	all
Rv3411c	-0.284632529114	False	1590	all
Rv1673c	-1.5051769876	True	933	middle_50_percentile
Rv1673c	-1.5051769876	True	933	all
Rv1843c	-1.75548972732	False	1440	all
Rv1735c	-1.28996516412	False	498	all
Rv1735a	-0.793433293742	False	243	all
Rv1940	-1.85798663294	False	1062	middle_50_percentile
Rv1940	-1.85798663294	False	1062	all
Rv3605c	-1.22413977925	False	477	all
Rv1415	-1.24096925531	False	1278	all
Rv2395A	-0.792913864593	True	216	all
Rv2395B	-1.05993735328	True	165	all
Rv2302	-0.785765832048	False	243	all
Rv3300c	-1.84407501733	False	918	middle_50_percentile
Rv3300c	-1.84407501733	False	918	all
Rv2305	-1.68578949182	False	1290	all
Rv1958c	-1.42311993293	False	615	middle_50_percentile
Rv1958c	-1.42311993293	False	615	all
Rv3045	-1.73467844504	False	1041	middle_50_percentile
Rv3045	-1.73467844504	False	1041	all
Rv0761c	-1.63774985961	False	1128	middle_50_percentile
Rv0761c	-1.63774985961	False	1128	all
Rv1862	-1.85520049271	False	1041	middle_50_percentile
Rv1862	-1.85520049271	False	1041	all
Rv3130c	-1.88329233821	False	1392	all
Rv3705c	-1.78630674034	False	645	middle_50_percentile
Rv3705c	-1.78630674034	False	645	all
Rv3088	-1.4166218041	False	1425	all
Rv3086	-1.64367327971	False	1107	middle_50_percentile
Rv3086	-1.64367327971	False	1107	all
Rv0484c	-1.51354884989	False	756	middle_50_percentile
Rv0484c	-1.51354884989	False	756	all
Rv0438c	-1.96106022576	False	1218	middle_50_percentile
Rv0438c	-1.96106022576	False	1218	all
Rv0493c	-1.20170791998	False	990	middle_50_percentile
Rv0493c	-1.20170791998	False	990	all
Rv3589	-1.88082156238	False	915	middle_50_percentile
Rv3589	-1.88082156238	False	915	all
Rv0019c	-1.64142155894	False	468	all
Rv0930	-1.2921443875	False	927	middle_50_percentile
Rv0930	-1.2921443875	False	927	all
Rv1273c	-1.87774987526	False	1749	all
Rv0487	-1.59381631628	False	552	middle_50_percentile
Rv0487	-1.59381631628	False	552	all
Rv3024c	-1.35728065644	False	1104	middle_50_percentile
Rv3024c	-1.35728065644	False	1104	all
Rv2275	-1.79272279307	True	870	middle_50_percentile
Rv2275	-1.79272279307	True	870	all
Rv1976c	-1.27489221072	False	408	all
Rv2273	-1.12753719773	True	330	all
Rv2272	-0.795831090106	True	369	all
Rv2271	-1.08527518457	True	300	all
Rv3647c	-1.2578422166	False	579	middle_50_percentile
Rv3647c	-1.2578422166	False	579	all
Rv0891c	-1.80665471568	False	858	middle_50_percentile
Rv0891c	-1.80665471568	False	858	all
Rv1929c	-1.94424659317	False	645	middle_50_percentile
Rv1929c	-1.94424659317	False	645	all
Rv2112c	-1.8991029613	False	1665	all
Rv1367c	-1.49152247499	True	1134	middle_50_percentile
Rv1367c	-1.49152247499	True	1134	all
Rv3705A	-1.1088080155	False	390	all
Rv1785c	0.00373468565734	False	1182	middle_50_percentile
Rv1785c	0.00373468565734	False	1182	all
Rv3536c	-1.11843748113	False	786	middle_50_percentile
Rv3536c	-1.11843748113	False	786	all
Rv3121	-1.53064754864	False	1203	middle_50_percentile
Rv3121	-1.53064754864	False	1203	all
Rv1880c	-1.24104199013	False	1317	all
Rv3570c	-1.44427865446	False	1185	middle_50_percentile
Rv3570c	-1.44427865446	False	1185	all
Rv3567c	0.496407386719	False	564	middle_50_percentile
Rv3567c	0.496407386719	False	564	all
Rv1777	-1.7177019185	False	1305	all
Rv2041c	-2.03775181303	True	1320	all
Rv2451	-1.27489220709	False	399	all
Rv3909	-2.04527939852	False	2409	all
Rv0558	-1.28057055433	False	705	middle_50_percentile
Rv0558	-1.28057055433	False	705	all
Rv0115	-1.06998436519	False	1161	middle_50_percentile
Rv0115	-1.06998436519	False	1161	all
Rv0157A	-0.792913864593	False	129	all
Rv0555	-1.91128814712	False	1665	all
Rv2858c	-1.60340245107	False	1368	all
Rv0768	-1.54768186385	False	1470	all
Rv0553	-1.63417803518	False	981	middle_50_percentile
Rv0553	-1.63417803518	False	981	all
Rv2050	-0.792913861712	True	336	all
Rv2054	-1.64506154471	True	714	middle_50_percentile
Rv2054	-1.64506154471	True	714	all
Rv1402	-2.13561009864	False	1968	all
Rv0949	-2.10454215617	False	2316	all
Rv3198c	-2.16256299114	False	2103	all
Rv1220c	-1.43263601547	False	648	middle_50_percentile
Rv1220c	-1.43263601547	False	648	all
Rv1682	-2.00631820254	True	918	middle_50_percentile
Rv1682	-2.00631820254	True	918	all
Rv0150c	-0.793275482122	False	288	all
Rv2415c	-1.9586546562	False	894	middle_50_percentile
Rv2415c	-1.9586546562	False	894	all
Rv3499c	-0.792913864593	False	1203	middle_50_percentile
Rv3499c	-0.792913864593	False	1203	all
Rv3863	-1.60016278312	False	1179	middle_50_percentile
Rv3863	-1.60016278312	False	1179	all
Rv1661	-2.31216890549	True	6381	all
Rv0975c	-1.80062885606	False	1149	middle_50_percentile
Rv0975c	-1.80062885606	False	1149	all
Rv0143c	-2.24049754859	False	1479	all
Rv1635c	-1.91891139002	False	1671	all
Rv1527c	-2.35497293415	True	6327	all
Rv3807c	-1.57578703901	True	498	all
Rv2052c	-1.73492015822	True	1605	all
Rv2064	-1.0751711134	True	1092	middle_50_percentile
Rv2064	-1.0751711134	True	1092	all
Rv0873	-2.01468127002	False	1953	all
Rv0407	-0.674951790325	True	1011	middle_50_percentile
Rv0407	-0.674951790325	True	1011	all
Rv1679	-1.72872726558	True	1122	middle_50_percentile
Rv1679	-1.72872726558	True	1122	all
Rv3364c	-1.0456002092	False	393	all
Rv1431	-1.43189466878	False	1770	all
Rv1432	-1.64883220297	False	1422	all
Rv1433	-1.26921386056	False	816	middle_50_percentile
Rv1433	-1.26921386056	False	816	all
Rv0433	-1.72863917271	False	1131	middle_50_percentile
Rv0433	-1.72863917271	False	1131	all
Rv0431	-1.63046353508	False	495	all
Rv0430	2.20397917552	False	309	all
Rv0434	-1.56901491704	False	654	middle_50_percentile
Rv0434	-1.56901491704	False	654	all
Rv2698	-0.946330486424	False	486	all
Rv2172c	-1.52588741694	False	906	middle_50_percentile
Rv2172c	-1.52588741694	False	906	all
Rv0867c	-2.1654011473	False	1224	middle_50_percentile
Rv0867c	-2.1654011473	False	1224	all
Rv1009	-1.73188024504	False	1089	middle_50_percentile
Rv1009	-1.73188024504	False	1089	all
Rv1884c	-1.02442461879	False	531	all
Rv2389c	-1.37114622664	True	465	all
Rv2450c	-0.941553300959	False	519	all
Rv2409c	-0.771836310158	False	840	middle_50_percentile
Rv2409c	-0.771836310158	False	840	all
Rv2452c	-1.36163375757	False	147	all
Rv1341	-1.42788443795	False	615	middle_50_percentile
Rv1341	-1.42788443795	False	615	all
Rv3491	-1.58677096865	False	579	middle_50_percentile
Rv3491	-1.58677096865	False	579	all
Rv2443	-1.01825606533	False	1476	all
Rv1215c	-2.11002016229	False	1686	all
Rv0697	-0.715802160485	True	1440	all
Rv0696	-1.57150748842	True	1413	all
Rv1070c	-1.25787679421	False	774	middle_50_percentile
Rv1070c	-1.25787679421	False	774	all
Rv0694	-1.58323876047	True	1191	middle_50_percentile
Rv0694	-1.58323876047	True	1191	all
Rv0693	-1.90862224973	True	1176	middle_50_percentile
Rv0693	-1.90862224973	True	1176	all
Rv0692	-1.2521984506	True	330	all
Rv0963c	-1.8608345941	False	801	middle_50_percentile
Rv0963c	-1.8608345941	False	801	all
Rv0632c	-0.792913864593	False	696	middle_50_percentile
Rv0632c	-0.792913864593	False	696	all
Rv0420c	-1.53006692452	True	411	all
Rv0222	-1.16361229984	False	789	middle_50_percentile
Rv0222	-1.16361229984	False	789	all
Rv0905	-1.40887574928	False	732	middle_50_percentile
Rv0905	-1.40887574928	False	732	all
Rv0971c	0.10991920477	False	810	middle_50_percentile
Rv0971c	0.10991920477	False	810	all
Rv0699	-0.373649663185	True	222	all
Rv0698	-1.01161440823	True	612	middle_50_percentile
Rv0698	-1.01161440823	True	612	all
Rv0326	-0.901092429733	False	456	all
Rv0325	0.9443085597	False	225	all
Rv0324	-0.588378811694	False	681	middle_50_percentile
Rv0324	-0.588378811694	False	681	all
Rv3142c	-0.771930584833	False	429	all
Rv0320	-1.63043183128	False	663	middle_50_percentile
Rv0320	-1.63043183128	False	663	all
Rv2910c	-1.08073727523	False	444	all
Rv0925c	-1.5012247265	False	738	middle_50_percentile
Rv0925c	-1.5012247265	False	738	all
Rv0328	-1.43275188314	False	603	middle_50_percentile
Rv0328	-1.43275188314	False	603	all
Rv1500	-2.02278491483	False	1029	middle_50_percentile
Rv1500	-2.02278491483	False	1029	all
Rv1501	-1.49857660825	False	822	middle_50_percentile
Rv1501	-1.49857660825	False	822	all
Rv1502	-1.66983644811	False	900	middle_50_percentile
Rv1502	-1.66983644811	False	900	all
Rv0058	-1.992915226	False	2625	all
Rv3281	-1.29329292127	False	534	all
Rv1509	-1.55481525434	False	882	middle_50_percentile
Rv1509	-1.55481525434	False	882	all
Rv1847	1.00107221619	False	423	all
Rv1797	-2.06051652136	False	1221	middle_50_percentile
Rv1797	-2.06051652136	False	1221	all
Rv3882c	-1.33603814941	False	1389	all
Rv0292	-1.93177675553	False	996	middle_50_percentile
Rv0292	-1.93177675553	False	996	all
Rv2876	-1.08147996454	False	315	all
Rv0106	-1.95384800634	True	1197	middle_50_percentile
Rv0106	-1.95384800634	True	1197	all
Rv1051c	-1.7152578955	False	756	middle_50_percentile
Rv1051c	-1.7152578955	False	756	all
Rv0102	-2.20577281402	True	1986	all
Rv0100	-0.792913864593	True	237	all
Rv1571	-1.13769032637	False	510	all
Rv1498A	-1.33862581316	False	213	all
Rv0634A	-0.782365978665	False	252	all
Rv1153c	-1.78262086413	False	849	middle_50_percentile
Rv1153c	-1.78262086413	False	849	all
Rv0467	-1.21605631821	False	1287	all
Rv2281	-2.1120447729	True	1659	all
Rv1855c	-1.82259429731	False	924	middle_50_percentile
Rv1855c	-1.82259429731	False	924	all
Rv1842c	-1.97890768372	False	1368	all
Rv0168	-1.9388697731	False	870	middle_50_percentile
Rv0168	-1.9388697731	False	870	all
Rv0167	-1.83577105791	False	798	middle_50_percentile
Rv0167	-1.83577105791	False	798	all
Rv0745	0.967267042831	False	528	all
Rv0210	-1.44463053295	False	1479	all
Rv0253	-1.24091041347	False	357	all
Rv0216	-1.73192076294	False	1014	middle_50_percentile
Rv0216	-1.73192076294	False	1014	all
Rv2976c	-1.29763346107	False	684	middle_50_percentile
Rv2976c	-1.29763346107	False	684	all
Rv1860	-1.75222555851	False	978	middle_50_percentile
Rv1860	-1.75222555851	False	978	all
Rv2907c	-1.01701362793	False	531	all
Rv0219	-0.743807646031	False	549	middle_50_percentile
Rv0219	-0.743807646031	False	549	all
Rv0218	-1.69289425096	False	1329	all
Rv3078	-1.17298162179	False	402	all
Rv0995	-0.956898048791	False	612	middle_50_percentile
Rv0995	-0.956898048791	False	612	all
Rv0406c	-1.32210433647	True	819	middle_50_percentile
Rv0406c	-1.32210433647	True	819	all
Rv2898c	-1.38984224639	False	387	all
Rv2267c	-1.82694918707	True	1167	middle_50_percentile
Rv2267c	-1.82694918707	True	1167	all
Rv2771c	-1.2130777003	False	453	all
Rv3272	-1.39462333164	False	1185	middle_50_percentile
Rv3272	-1.39462333164	False	1185	all
Rv2760c	-1.23534954779	False	270	all
Rv0370c	-1.96696607904	False	897	middle_50_percentile
Rv0370c	-1.96696607904	False	897	all
Rv1249c	-1.6052294488	False	789	middle_50_percentile
Rv1249c	-1.6052294488	False	789	all
Rv2595	-0.740302421092	True	246	all
Rv3472	-1.37769265416	False	507	all
Rv1429	-1.5075688137	False	1269	all
Rv0135c	-1.42311993545	False	606	middle_50_percentile
Rv0135c	-1.42311993545	False	606	all
Rv3479	-2.35684851793	False	3066	all
Rv2882c	-1.44878435923	False	558	middle_50_percentile
Rv2882c	-1.44878435923	False	558	all
Rv3193c	-2.41327424489	False	2979	all
Rv0032	-1.30445953917	False	2316	all
Rv3580c	-1.52182936127	False	1410	all
Rv1138c	-1.9442798107	False	1017	middle_50_percentile
Rv1138c	-1.9442798107	False	1017	all
Rv1082	-1.41836364624	False	867	middle_50_percentile
Rv1082	-1.41836364624	False	867	all
Rv3311	-1.60143239413	False	1263	middle_50_percentile
Rv3311	-1.60143239413	False	1263	all
Rv1143	-1.64505518112	False	1083	middle_50_percentile
Rv1143	-1.64505518112	False	1083	all
Rv0823c	-1.84734424833	False	1170	middle_50_percentile
Rv0823c	-1.84734424833	False	1170	all
Rv0273c	-1.31747992844	False	621	middle_50_percentile
Rv0273c	-1.31747992844	False	621	all
Rv2896c	-1.91126486809	False	1170	middle_50_percentile
Rv2896c	-1.91126486809	False	1170	all
Rv2274c	-0.567261815076	True	318	all
Rv2821c	-1.62675375142	False	711	middle_50_percentile
Rv2821c	-1.62675375142	False	711	all
Rv1744c	-1.64698241634	False	402	all
Rv0638	-1.48492105919	False	486	all
Rv1968	-1.37883067455	False	1233	middle_50_percentile
Rv1968	-1.37883067455	False	1233	all
Rv0379	-0.793303499072	False	216	all
Rv2776c	-1.79158735039	False	930	middle_50_percentile
Rv2776c	-1.79158735039	False	930	all
Rv1967	-1.62070075135	False	1029	middle_50_percentile
Rv1967	-1.62070075135	False	1029	all
Rv2404c	-1.81420215925	False	1962	all
Rv2992c	-1.74670365507	False	1473	all
Rv0492c	-1.61862729145	False	1890	all
Rv1364c	-1.51767842314	True	1962	all
Rv1236	-1.40890866479	False	924	middle_50_percentile
Rv1236	-1.40890866479	False	924	all
Rv3318	-1.61205299291	False	1773	all
Rv2614A	-0.792913864593	False	228	all
Rv3809c	-1.35728068082	True	1200	middle_50_percentile
Rv3809c	-1.35728068082	True	1200	all
Rv3000	-1.38994932863	False	660	middle_50_percentile
Rv3000	-1.38994932863	False	660	all
Rv3312A	-1.40885506765	False	312	all
Rv3008	-1.62675376209	False	624	middle_50_percentile
Rv3008	-1.62675376209	False	624	all
Rv0492A	-1.25794369982	False	330	all
Rv3588c	-0.792913864593	False	624	middle_50_percentile
Rv3588c	-0.792913864593	False	624	all
Rv3232c	-1.52187222806	False	888	middle_50_percentile
Rv3232c	-1.52187222806	False	888	all
Rv1284	-1.07428667316	False	492	all
Rv0447c	-1.42699910483	False	1284	all
Rv1540	-1.72862201964	True	927	middle_50_percentile
Rv1540	-1.72862201964	True	927	all
Rv2221c	-1.8179474027	False	2985	all
Rv2918c	-2.07985150499	True	2427	all
Rv2925c	-1.36658754245	True	723	middle_50_percentile
Rv2925c	-1.36658754245	True	723	all
Rv2423	-1.91378930023	False	1047	middle_50_percentile
Rv2423	-1.91378930023	False	1047	all
Rv3312b	-1.08147996858	False	171	all
Rv3312c	-1.51767842757	False	927	middle_50_percentile
Rv3312c	-1.51767842757	False	927	all
Rv2564	-0.421625202376	False	993	middle_50_percentile
Rv2564	-0.421625202376	False	993	all
Rv0890c	-1.87262622672	False	2649	all
Rv3036c	-1.69588043844	False	684	middle_50_percentile
Rv3036c	-1.69588043844	False	684	all
Rv3626c	-1.68927704487	False	1053	middle_50_percentile
Rv3626c	-1.68927704487	False	1053	all
Rv0162c	-2.00340996197	False	1152	middle_50_percentile
Rv0162c	-2.00340996197	False	1152	all
Rv3214	-1.30053432035	False	612	middle_50_percentile
Rv3214	-1.30053432035	False	612	all
Rv0489	-1.06708095713	False	750	middle_50_percentile
Rv0489	-1.06708095713	False	750	all
Rv0414c	-1.5549266829	True	669	middle_50_percentile
Rv0414c	-1.5549266829	True	669	all
Rv2444c	-1.84958480953	False	2862	all
Rv0790c	-1.30940171895	False	729	middle_50_percentile
Rv0790c	-1.30940171895	False	729	all
Rv0751c	-1.54250961839	False	885	middle_50_percentile
Rv0751c	-1.54250961839	False	885	all
Rv0753c	-2.04177515959	False	1533	all
Rv3859c	-2.37889756581	False	4584	all
Rv2774c	-1.0742862582	False	405	all
Rv0602c	-1.24096887518	False	762	middle_50_percentile
Rv0602c	-1.24096887518	False	762	all
Rv0936	-1.80978371431	False	906	middle_50_percentile
Rv0936	-1.80978371431	False	906	all
Rv0994	-1.73454230869	False	1281	all
Rv1532c	1.27675042178	True	435	all
Rv2738c	-0.585417455766	False	207	all
Rv0650	-1.55524672419	False	909	middle_50_percentile
Rv0650	-1.55524672419	False	909	all
Rv3646c	-1.82575613417	False	2805	all
Rv0853c	-1.947837832	False	1683	all
Rv0634c	-1.55067870774	False	714	middle_50_percentile
Rv0634c	-1.55067870774	False	714	all
Rv1613	-1.63122625295	False	813	middle_50_percentile
Rv1613	-1.63122625295	False	813	all
Rv3861	-1.72211642105	False	327	all
Rv3860	-2.09758281347	False	1173	middle_50_percentile
Rv3860	-2.09758281347	False	1173	all
Rv3498c	-1.30321316584	False	1053	middle_50_percentile
Rv3498c	-1.30321316584	False	1053	all
Rv3497c	-0.78254641851	False	1074	middle_50_percentile
Rv3497c	-0.78254641851	False	1074	all
Rv3496c	-1.73522521333	False	1356	all
Rv3378c	-2.22703001361	False	891	middle_50_percentile
Rv3378c	-2.22703001361	False	891	all
Rv3494c	-2.1551449717	False	1695	all
Rv2191	-1.98117096645	False	1938	all
Rv2192c	-1.48118789432	False	1113	middle_50_percentile
Rv2192c	-1.48118789432	False	1113	all
Rv1609	-1.8116052646	False	1551	all
Rv2008c	-2.03969457756	False	1326	all
Rv2439c	-0.993940513976	False	1131	middle_50_percentile
Rv2439c	-0.993940513976	False	1131	all
Rv2824c	-1.79160553246	False	945	middle_50_percentile
Rv2824c	-1.79160553246	False	945	all
Rv2922c	-2.04326734208	True	3618	all
Rv2206	-1.69602324823	False	711	middle_50_percentile
Rv2206	-1.69602324823	False	711	all
Rv0894	-1.86069612398	False	1182	middle_50_percentile
Rv0894	-1.86069612398	False	1182	all
Rv3047c	-0.0579325301341	False	285	all
Rv2209	-1.97571698079	False	1539	all
Rv3733c	-1.54241256265	False	501	all
Rv2554c	-1.26932929883	False	513	all
Rv3910	-2.17351883145	False	3555	all
Rv3912	-1.98343708047	False	765	middle_50_percentile
Rv3912	-1.98343708047	False	765	all
Rv2422	-1.26921386711	False	273	all
Rv3482c	-1.3753851742	False	783	middle_50_percentile
Rv3482c	-1.3753851742	False	783	all
Rv3199c	-0.35886779087	False	942	middle_50_percentile
Rv3199c	-0.35886779087	False	942	all
Rv3432c	-2.00572635215	False	1383	all
Rv1674c	-1.34724937349	True	657	middle_50_percentile
Rv1674c	-1.34724937349	True	657	all
Rv1924c	-1.6450272045	False	381	all
Rv1993c	-1.04627506501	False	273	all
Rv1734c	-1.08147996858	False	243	all
Rv1647	-1.90625074708	True	951	middle_50_percentile
Rv1647	-1.90625074708	True	951	all
Rv2145c	-1.54240541819	False	783	middle_50_percentile
Rv2145c	-1.54240541819	False	783	all
Rv3688c	-1.19011069725	False	465	all
Rv2603c	-1.05991250432	True	756	middle_50_percentile
Rv2603c	-1.05991250432	True	756	all
Rv1648	-1.73191504588	True	807	middle_50_percentile
Rv1648	-1.73191504588	True	807	all
Rv0774c	-1.83749685435	False	912	middle_50_percentile
Rv0774c	-1.83749685435	False	912	all
Rv0202c	-2.24977806561	False	2901	all
Rv1269c	-1.28057054973	False	375	all
Rv3666c	-1.16761200345	False	1626	all
Rv0669c	-2.21300082222	False	1914	all
Rv2513	-1.53831162851	False	423	all
Rv3668c	-1.55481535251	False	699	middle_50_percentile
Rv3668c	-1.55481535251	False	699	all
Rv2394	-2.01791412769	True	1932	all
Rv2734	-0.581825469101	False	855	middle_50_percentile
Rv2734	-0.581825469101	False	855	all
Rv1727	-1.53002377134	False	570	middle_50_percentile
Rv1727	-1.53002377134	False	570	all
Rv2781c	-2.11287053664	False	1035	middle_50_percentile
Rv2781c	-2.11287053664	False	1035	all
Rv1898	-1.26938635497	False	309	all
Rv2026c	-1.62674110912	False	885	middle_50_percentile
Rv2026c	-1.62674110912	False	885	all
Rv2731	-1.79457688484	False	1353	all
Rv3604c	-1.99449655942	False	1194	middle_50_percentile
Rv3604c	-1.99449655942	False	1194	all
Rv2834c	-0.792913864593	False	828	middle_50_percentile
Rv2834c	-0.792913864593	False	828	all
Rv0005	-2.34764418712	False	2028	all
Rv1856c	-1.40888415224	False	678	middle_50_percentile
Rv1856c	-1.40888415224	False	678	all
Rv0918	0.433624779874	False	477	all
Rv1422	-1.06709331313	False	1029	middle_50_percentile
Rv1422	-1.06709331313	False	1029	all
Rv1421	-1.54654206296	False	906	middle_50_percentile
Rv1421	-1.54654206296	False	906	all
Rv1230c	-1.9163567178	False	1236	middle_50_percentile
Rv1230c	-1.9163567178	False	1236	all
Rv1425	-1.9035139301	False	1380	all
Rv0910	-1.42788444786	False	435	all
Rv0911	-1.27497371586	False	774	middle_50_percentile
