rv	tajimas_d	bgc_related
Rv1097c	-1.06072945893	False
Rv3287c	-1.28057055101	False
Rv0495c	-1.54360162344	False
Rv2251	-1.40568019733	False
Rv2253	-1.49714523744	False
Rv2252	-1.58929671122	False
Rv2742c	-1.96105228993	False
Rv2142c	-1.58699289846	False
Rv2473	-1.65522648473	False
Rv2472	-0.377779163496	False
Rv0923c	-1.77550263467	False
Rv1780	-1.36658753978	False
Rv1786	-1.08147996858	False
Rv2232	-1.84680523744	False
Rv1904	0.839438051092	False
Rv3842c	-0.811587248054	True
Rv0317c	-1.96558467988	False
Rv0840c	-1.75569801371	False
Rv1873	-0.871711696381	False
Rv2787	-1.92030395582	False
Rv2194	-1.39937139456	False
Rv1448c	-1.15071786528	False
Rv3171c	-1.27059427747	False
Rv1078	-0.650157733237	False
Rv2739c	-1.61960761055	False
Rv2672	-1.05335825865	False
Rv1669	-0.79291363521	True
Rv1072	-1.3790378569	False
Rv3624c	-0.804001590265	False
Rv2079	-1.58562982871	False
Rv2078	-1.23858747942	False
Rv1678	-1.90880753772	True
Rv2935	-2.34369306223	True
Rv2934	-2.24410056398	True
Rv0226c	-1.07830407667	False
Rv1903	-1.49325861297	False
Rv2931	-2.34370545036	True
Rv2074	-0.740302426257	False
Rv1670	-1.26323829665	True
Rv2932	-2.34509322142	True
Rv1096	-1.6414025346	False
Rv0267	-1.8429676411	False
Rv3033	-1.37601783726	False
Rv3509c	-1.79819540135	False
Rv1739c	-0.953283789725	False
Rv2827c	-1.53831146765	False
Rv2923c	-1.10893312642	True
Rv0785	-1.86566234596	False
Rv0784	-1.54654206296	False
Rv0787	-1.44496908347	False
Rv0903c	-1.08147996858	False
Rv3231c	-1.10313947905	False
Rv1436	-0.938412414209	False
Rv0902c	-1.40409477085	False
Rv2342	-1.17418252069	False
Rv2607	-0.792913864593	True
Rv3030	-1.80061626926	False
Rv2410c	-1.7153813195	False
Rv2471	-1.25529095914	False
Rv2692	-0.0908562731812	False
Rv2691	-1.06814441741	False
Rv2521	-1.41836364624	False
Rv1238	-1.5548153511	False
Rv3852	-1.07444381254	False
Rv1419	-1.42312816691	False
Rv0104	-1.33677943063	True
Rv0141c	-1.4327476041	False
Rv1413	-1.39935857393	False
Rv3492c	-1.43264897939	False
Rv1417	-1.62060396262	False
Rv1414	-1.7885705679	False
Rv0526	-1.64507414073	False
